115|OTHER|HR|1329|CREC-2017-11-01-pt1-PgS6967-6
115|OTHER|HR|2521|CREC-2017-11-01-pt1-PgS6967-6
115|OTHER|HR|2921|CREC-2017-11-01-pt1-PgS6967-6
115|OTHER|HR|2941|CREC-2017-11-01-pt1-PgS6967-6
115|OTHER|HR|3567|CREC-2017-11-01-pt1-PgS6967-6
115|TITLE|HR|4202|CREC-2017-11-01-pt1-PgH8385-4
115|FIRSTPARAGRAPH|HR|2997|CREC-2017-11-01-pt1-PgH8303
115|OTHER|HR|2997|CREC-2017-11-01-pt1-PgH8303
115|OTHER|HRES|195|CREC-2017-11-01-pt1-PgH8374
115|OTHER|HR|1889|CREC-2017-11-01-pt1-PgH8374
115|OTHER|HR|3533|CREC-2017-11-01-pt1-PgH8374
115|TITLE|HR|4213|CREC-2017-11-01-pt1-PgH8386-4
115|OTHER|HR|293|CREC-2017-11-01-pt1-PgH8326
115|OTHER|HRES|595|CREC-2017-11-01-pt1-PgH8326
115|OTHER|HR|2647|CREC-2017-11-01-pt1-PgH8326
115|HEADERLINE|HR|2936|CREC-2017-11-01-pt1-PgH8326
115|OTHER|HR|2936|CREC-2017-11-01-pt1-PgH8326
115|OTHER|HR|3907|CREC-2017-11-01-pt1-PgH8326
115|FIRSTPARAGRAPH|SRES|4|CREC-2017-11-01-pt1-PgE1488
115|OTHER|SRES|4|CREC-2017-11-01-pt1-PgE1488
115|OTHER|S|465|CREC-2017-11-01-pt1-PgE1488
115|OTHER|S|1400|CREC-2017-11-01-pt1-PgE1488
115|OTHER|S|1591|CREC-2017-11-01-pt1-PgE1488
115|OTHER|S|1668|CREC-2017-11-01-pt1-PgE1488
115|OTHER|S|1693|CREC-2017-11-01-pt1-PgE1488
115|HEADERLINE|HR|2600|CREC-2017-11-01-pt1-PgH8324
115|FIRSTPARAGRAPH|HR|2600|CREC-2017-11-01-pt1-PgH8324
115|OTHER|HR|2600|CREC-2017-11-01-pt1-PgH8324
115|HEADERLINE|HR|3279|CREC-2017-11-01-pt1-PgH8323
115|FIRSTPARAGRAPH|HR|3279|CREC-2017-11-01-pt1-PgH8323
115|OTHER|HR|3279|CREC-2017-11-01-pt1-PgH8323
115|OTHER|HCONRES|10|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HJRES|32|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HCONRES|40|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HCONRES|59|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HCONRES|81|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|116|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HJRES|118|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HJRES|120|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|173|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|215|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|220|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|279|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|282|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|285|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|307|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|313|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|392|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|394|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|398|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|443|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|466|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|495|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|529|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|535|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|548|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|570|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|576|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|588|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|593|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HRES|597|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|719|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|721|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|741|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|750|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|754|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|785|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|810|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|811|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|846|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|959|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|968|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1090|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1133|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1155|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1156|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1187|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1192|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1243|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1267|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1295|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1406|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1421|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1444|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1494|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1563|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1592|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1646|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1676|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1691|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1730|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1776|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1811|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1815|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1825|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1847|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1849|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|1876|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2073|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2095|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2101|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2123|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2225|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2267|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2310|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2318|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2319|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2321|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2421|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2472|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2495|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2501|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2506|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2584|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2601|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2651|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2670|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2712|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2723|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2740|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2817|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2832|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2851|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2856|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2862|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2865|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2926|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2967|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|2999|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3034|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3077|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3117|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3132|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3222|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3274|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3282|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3324|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3330|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3350|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3423|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3441|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3443|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3513|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3528|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3533|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3548|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3590|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3632|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3634|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3635|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3642|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3666|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3705|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3712|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3755|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3759|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3784|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3798|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3814|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3822|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3848|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3875|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3878|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3887|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3889|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3892|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3897|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3906|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3913|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3928|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3937|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3970|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|3985|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4007|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4025|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4036|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4049|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4059|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4072|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4082|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4090|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4093|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4101|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4127|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4131|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4143|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4145|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4155|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4168|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4173|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4180|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4182|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4184|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4195|CREC-2017-11-01-pt1-PgH8386-10
115|OTHER|HR|4198|CREC-2017-11-01-pt1-PgH8386-10
115|FIRSTPARAGRAPH|SRES|320|CREC-2017-11-01-pt1-PgS6973-2
115|OTHER|SRES|320|CREC-2017-11-01-pt1-PgS6973-2
115|TITLE|HR|2936|CREC-2017-11-01-pt1-PgH8362-5
115|FIRSTPARAGRAPH|HR|2936|CREC-2017-11-01-pt1-PgH8362-5
115|OTHER|HR|2936|CREC-2017-11-01-pt1-PgH8362-5
115|TITLE|HR|4212|CREC-2017-11-01-pt1-PgH8386-3
115|OTHER|S|204|CREC-2017-11-01-pt1-PgH8381
115|OTHER|HRES|593|CREC-2017-11-01-pt1-PgH8305
115|TITLE|HR|732|CREC-2017-11-01-pt1-PgE1486-3
115|OTHER|HR|732|CREC-2017-11-01-pt1-PgE1486-3
115|TITLE|HR|4200|CREC-2017-11-01-pt1-PgH8385-2
115|OTHER|S|1121|CREC-2017-11-01-pt1-PgH8369-2
115|OTHER|HR|2434|CREC-2017-11-01-pt1-PgH8369-2
115|TITLE|HR|4207|CREC-2017-11-01-pt1-PgH8385-9
115|TITLE|HR|4203|CREC-2017-11-01-pt1-PgH8385-5
115|OTHER|HR|2521|CREC-2017-11-01-pt1-PgE1477-3
115|FIRSTPARAGRAPH|HRES|601|CREC-2017-11-01-pt1-PgH8362-2
115|OTHER|HRES|601|CREC-2017-11-01-pt1-PgH8362-2
115|TITLE|HR|3922|CREC-2017-11-01-pt1-PgH8362-2
115|FIRSTPARAGRAPH|HR|3922|CREC-2017-11-01-pt1-PgH8362-2
115|OTHER|HR|3922|CREC-2017-11-01-pt1-PgH8362-2
115|FIRSTPARAGRAPH|HRES|595|CREC-2017-11-01-pt1-PgH8356-3
115|OTHER|HRES|595|CREC-2017-11-01-pt1-PgH8356-3
115|OTHER|HR|2936|CREC-2017-11-01-pt1-PgH8356-3
115|OTHER|HR|3903|CREC-2017-11-01-pt1-PgH8356-3
115|TITLE|HR|4205|CREC-2017-11-01-pt1-PgH8385-7
115|HEADERLINE|HR|1074|CREC-2017-11-01-pt1-PgH8323-2
115|FIRSTPARAGRAPH|HR|1074|CREC-2017-11-01-pt1-PgH8323-2
115|OTHER|HR|1074|CREC-2017-11-01-pt1-PgH8323-2
115|TITLE|HR|4218|CREC-2017-11-01-pt1-PgH8386-9
115|HEADERLINE|HCONRES|43|CREC-2017-11-01-pt1-PgH8362-6
115|FIRSTPARAGRAPH|HCONRES|43|CREC-2017-11-01-pt1-PgH8362-6
115|OTHER|HCONRES|43|CREC-2017-11-01-pt1-PgH8362-6
115|OTHER|SRES|319|CREC-2017-11-01-pt1-PgS6970-5
115|OTHER|SRES|320|CREC-2017-11-01-pt1-PgS6970-5
115|OTHER|S|2049|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2050|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2051|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2052|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2053|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2054|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2055|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2056|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2057|CREC-2017-11-01-pt1-PgS6970-4
115|OTHER|S|2058|CREC-2017-11-01-pt1-PgS6970-4
115|TITLE|HR|3903|CREC-2017-11-01-pt1-PgH8362-3
115|FIRSTPARAGRAPH|HR|3903|CREC-2017-11-01-pt1-PgH8362-3
115|OTHER|HR|3903|CREC-2017-11-01-pt1-PgH8362-3
115|TITLE|HR|4204|CREC-2017-11-01-pt1-PgH8385-6
115|TITLE|HR|4208|CREC-2017-11-01-pt1-PgH8385-10
115|HEADERLINE|S|66|CREC-2017-11-01-pt1-PgS6970-6
115|FIRSTPARAGRAPH|S|66|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|66|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|109|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|109|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|SRES|310|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|SRES|310|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|382|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|382|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|428|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|428|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|527|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|527|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|591|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|591|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|708|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|708|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1112|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1112|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1191|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1191|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1333|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1333|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1400|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1400|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1480|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1480|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1498|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1498|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1700|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1700|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1720|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1720|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1838|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1838|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1879|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1879|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|1967|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|1967|CREC-2017-11-01-pt1-PgS6970-6
115|HEADERLINE|S|2016|CREC-2017-11-01-pt1-PgS6970-6
115|OTHER|S|2016|CREC-2017-11-01-pt1-PgS6970-6
115|TITLE|HR|4214|CREC-2017-11-01-pt1-PgH8386-5
115|FIRSTPARAGRAPH|HCONRES|81|CREC-2017-11-01-pt1-PgH8318
115|OTHER|HCONRES|81|CREC-2017-11-01-pt1-PgH8318
115|TITLE|HRES|599|CREC-2017-11-01-pt1-PgH8318
115|FIRSTPARAGRAPH|HRES|599|CREC-2017-11-01-pt1-PgH8318
115|OTHER|HRES|599|CREC-2017-11-01-pt1-PgH8318
115|TITLE|HR|4209|CREC-2017-11-01-pt1-PgH8385-11
115|TITLE|HR|4215|CREC-2017-11-01-pt1-PgH8386-6
115|HEADERLINE|HR|1488|CREC-2017-11-01-pt1-PgH8325
115|FIRSTPARAGRAPH|HR|1488|CREC-2017-11-01-pt1-PgH8325
115|OTHER|HR|1488|CREC-2017-11-01-pt1-PgH8325
115|HEADERLINE|HRES|422|CREC-2017-11-01-pt1-PgH8365
115|FIRSTPARAGRAPH|HRES|422|CREC-2017-11-01-pt1-PgH8365
115|OTHER|HRES|422|CREC-2017-11-01-pt1-PgH8365
115|OTHER|HR|3856|CREC-2017-11-01-pt1-PgH8365
115|FIRSTPARAGRAPH|HRES|600|CREC-2017-11-01-pt1-PgH8362
115|OTHER|HRES|600|CREC-2017-11-01-pt1-PgH8362
115|TITLE|HR|849|CREC-2017-11-01-pt1-PgH8362
115|FIRSTPARAGRAPH|HR|849|CREC-2017-11-01-pt1-PgH8362
115|OTHER|HR|849|CREC-2017-11-01-pt1-PgH8362
115|HEADERLINE|HR|425|CREC-2017-11-01-pt1-PgH8363
115|FIRSTPARAGRAPH|HR|425|CREC-2017-11-01-pt1-PgH8363
115|OTHER|HR|425|CREC-2017-11-01-pt1-PgH8363
115|FIRSTPARAGRAPH|HRES|128|CREC-2017-11-01-pt1-PgH8302
115|OTHER|HRES|128|CREC-2017-11-01-pt1-PgH8302
115|TITLE|HR|4216|CREC-2017-11-01-pt1-PgH8386-7
115|FIRSTPARAGRAPH|HR|2936|CREC-2017-11-01-pt1-PgH8307-2
115|OTHER|HR|2936|CREC-2017-11-01-pt1-PgH8307-2
115|TITLE|HR|4210|CREC-2017-11-01-pt1-PgH8386
115|FIRSTPARAGRAPH|HR|4178|CREC-2017-11-01-pt1-PgH8304
115|OTHER|HR|4178|CREC-2017-11-01-pt1-PgH8304
115|TITLE|HR|4201|CREC-2017-11-01-pt1-PgH8385-3
115|OTHER|HCONRES|89|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HRES|599|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HRES|602|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4200|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4201|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4202|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4203|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4204|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4205|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4206|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4207|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4208|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4209|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4210|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4211|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4212|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4213|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4214|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4215|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4216|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4217|CREC-2017-11-01-pt1-PgH8384-2
115|OTHER|HR|4218|CREC-2017-11-01-pt1-PgH8384-2
115|TITLE|HRES|428|CREC-2017-11-01-pt1-PgH8362-4
115|FIRSTPARAGRAPH|HRES|428|CREC-2017-11-01-pt1-PgH8362-4
115|OTHER|HRES|428|CREC-2017-11-01-pt1-PgH8362-4
115|HEADERLINE|HR|1585|CREC-2017-11-01-pt1-PgH8320
115|FIRSTPARAGRAPH|HR|1585|CREC-2017-11-01-pt1-PgH8320
115|OTHER|HR|1585|CREC-2017-11-01-pt1-PgH8320
115|OTHER|HR|1329|CREC-2017-11-01-pt1-PgH8383
115|FIRSTPARAGRAPH|HR|3903|CREC-2017-11-01-pt1-PgH8361
115|OTHER|HR|3903|CREC-2017-11-01-pt1-PgH8361
115|HEADERLINE|SRES|319|CREC-2017-11-01-pt1-PgS6971
115|OTHER|SRES|319|CREC-2017-11-01-pt1-PgS6971
115|TITLE|SRES|320|CREC-2017-11-01-pt1-PgS6972
115|HEADERLINE|SRES|320|CREC-2017-11-01-pt1-PgS6972
115|OTHER|SRES|320|CREC-2017-11-01-pt1-PgS6972
115|OTHER|SRES|279|CREC-2017-11-01-pt1-PgS6970-2
115|OTHER|HR|2521|CREC-2017-11-01-pt1-PgS6967-7
115|OTHER|HR|2921|CREC-2017-11-01-pt1-PgS6967-7
115|OTHER|HR|2941|CREC-2017-11-01-pt1-PgS6967-7
115|OTHER|HR|3567|CREC-2017-11-01-pt1-PgS6967-7
115|HEADERLINE|HR|3903|CREC-2017-11-01-pt1-PgH8318-5
115|FIRSTPARAGRAPH|HR|3903|CREC-2017-11-01-pt1-PgH8318-5
115|OTHER|HR|3903|CREC-2017-11-01-pt1-PgH8318-5
115|HEADERLINE|HRES|595|CREC-2017-11-01-pt1-PgH8309-3
115|FIRSTPARAGRAPH|HRES|595|CREC-2017-11-01-pt1-PgH8309-3
115|OTHER|HRES|595|CREC-2017-11-01-pt1-PgH8309-3
115|TITLE|HR|2936|CREC-2017-11-01-pt1-PgH8309-3
115|OTHER|HR|2936|CREC-2017-11-01-pt1-PgH8309-3
115|OTHER|HR|3440|CREC-2017-11-01-pt1-PgH8309-3
115|TITLE|HR|4206|CREC-2017-11-01-pt1-PgH8385-8
115|OTHER|HR|2521|CREC-2017-11-01-pt1-PgE1483-2
115|OTHER|HRES|600|CREC-2017-11-01-pt1-PgH8384
115|OTHER|HRES|601|CREC-2017-11-01-pt1-PgH8384
115|OTHER|HR|849|CREC-2017-11-01-pt1-PgH8384
115|OTHER|HR|2201|CREC-2017-11-01-pt1-PgH8384
115|OTHER|HR|3387|CREC-2017-11-01-pt1-PgH8384
115|OTHER|HR|3441|CREC-2017-11-01-pt1-PgH8384
115|OTHER|HR|3922|CREC-2017-11-01-pt1-PgH8384
115|TITLE|HR|4211|CREC-2017-11-01-pt1-PgH8386-2
